region,date,cases,7_day_rolling_cases,7_day_average_hospitalised,7_day_average_ICU,7_day_average_cases
ACT,2022-10-13,108.0,94.0,55.0,1.0,94.0
QLD,2022-10-13,1030.0,925.0,99.0,2.0,925.0
NSW,2022-10-13,1795.0,1704.0,938.0,22.0,1704.0
TAS,2022-10-13,110.0,99.0,8.0,1.0,99.0
VIC,2022-10-14,930.0,1106.0,146.0,8.0,1106.0
ACT,2022-10-14,63.0,93.0,54.0,1.0,93.0
NSW,2022-10-14,1594.0,1703.0,931.0,21.0,1703.0
SA,2022-10-14,342.0,364.0,49.0,3.0,364.0
NT,2022-10-14,23.0,33.0,9.0,1.0,33.0
QLD,2022-10-14,734.0,888.0,97.0,2.0,888.0
AUS,2022-10-14,4469.0,4992.0,,,
WA,2022-10-14,675.0,705.0,158.0,3.0,705.0
TAS,2022-10-14,108.0,101.0,8.0,1.0,101.0
NT,2022-10-15,29.0,34.0,10.0,1.0,34.0
VIC,2022-10-15,616.0,1078.0,144.0,8.0,1078.0
QLD,2022-10-15,405.0,858.0,95.0,2.0,858.0
AUS,2022-10-15,2906.0,4843.0,,,
ACT,2022-10-15,81.0,95.0,54.0,2.0,95.0
NSW,2022-10-15,877.0,1609.0,928.0,21.0,1609.0
SA,2022-10-15,292.0,363.0,48.0,3.0,363.0
TAS,2022-10-15,84.0,103.0,9.0,1.0,103.0
WA,2022-10-15,522.0,703.0,159.0,3.0,703.0
QLD,2022-10-16,482.0,826.0,100.0,2.0,826.0
WA,2022-10-16,518.0,697.0,161.0,3.0,697.0
ACT,2022-10-16,77.0,94.0,53.0,2.0,94.0
AUS,2022-10-16,2707.0,4627.0,,,
VIC,2022-10-16,796.0,1044.0,145.0,9.0,1044.0
TAS,2022-10-16,80.0,105.0,9.0,1.0,105.0
NSW,2022-10-16,403.0,1460.0,921.0,19.0,1460.0
SA,2022-10-16,326.0,367.0,48.0,3.0,367.0
NT,2022-10-16,25.0,34.0,10.0,0.0,34.0
WA,2022-10-17,778.0,687.0,164.0,3.0,687.0
NT,2022-10-17,54.0,36.0,10.0,1.0,36.0
ACT,2022-10-17,83.0,90.0,52.0,2.0,90.0
TAS,2022-10-17,106.0,104.0,10.0,0.0,104.0
SA,2022-10-17,362.0,361.0,48.0,3.0,361.0
VIC,2022-10-17,1084.0,1016.0,143.0,9.0,1016.0
QLD,2022-10-17,647.0,757.0,101.0,2.0,757.0
AUS,2022-10-17,5140.0,4557.0,,,
NSW,2022-10-17,2026.0,1506.0,918.0,19.0,1506.0
VIC,2022-10-18,1206.0,1000.0,142.0,10.0,1000.0
TAS,2022-10-18,119.0,103.0,10.0,0.0,103.0
QLD,2022-10-18,673.0,706.0,102.0,2.0,706.0
AUS,2022-10-18,4828.0,4422.0,,,
NT,2022-10-18,38.0,35.0,10.0,1.0,35.0
ACT,2022-10-18,85.0,86.0,51.0,1.0,86.0
WA,2022-10-18,826.0,691.0,168.0,4.0,691.0
SA,2022-10-18,406.0,363.0,48.0,3.0,363.0
NSW,2022-10-18,1475.0,1437.0,915.0,20.0,1437.0
TAS,2022-10-19,111.0,103.0,11.0,0.0,103.0
WA,2022-10-19,866.0,704.0,173.0,4.0,704.0
AUS,2022-10-19,4383.0,4258.0,,,
ACT,2022-10-19,107.0,86.0,51.0,1.0,86.0
SA,2022-10-19,455.0,371.0,48.0,3.0,371.0
NT,2022-10-19,56.0,37.0,10.0,1.0,37.0
QLD,2022-10-19,744.0,674.0,103.0,2.0,674.0
VIC,2022-10-19,1089.0,980.0,143.0,9.0,980.0
NSW,2022-10-19,955.0,1304.0,911.0,20.0,1304.0
TAS,2022-10-20,97.0,101.0,12.0,0.0,101.0
ACT,2022-10-20,83.0,83.0,51.0,1.0,83.0
NT,2022-10-20,45.0,39.0,10.0,1.0,39.0
NSW,2022-10-20,1513.0,1263.0,906.0,20.0,1263.0
VIC,2022-10-20,1077.0,971.0,142.0,9.0,971.0
AUS,2022-10-20,4630.0,4152.0,,,
SA,2022-10-20,369.0,365.0,50.0,3.0,365.0
QLD,2022-10-20,680.0,624.0,105.0,2.0,624.0
WA,2022-10-20,766.0,707.0,180.0,4.0,707.0
SA,2022-10-21,342.0,365.0,50.0,3.0,365.0
VIC,2022-10-21,1073.0,992.0,143.0,8.0,992.0
ACT,2022-10-21,95.0,87.0,49.0,1.0,87.0
WA,2022-10-21,732.0,715.0,180.0,5.0,715.0
NT,2022-10-21,38.0,41.0,9.0,0.0,41.0
NSW,2022-10-21,1120.0,1196.0,897.0,21.0,1196.0
AUS,2022-10-21,4103.0,4100.0,,,
QLD,2022-10-21,592.0,603.0,107.0,2.0,603.0
TAS,2022-10-21,111.0,101.0,13.0,1.0,101.0
AUS,2022-10-22,3677.0,4210.0,,,
NT,2022-10-22,28.0,41.0,9.0,0.0,41.0
WA,2022-10-22,646.0,733.0,180.0,5.0,733.0
VIC,2022-10-22,946.0,1039.0,147.0,7.0,1039.0
QLD,2022-10-22,388.0,601.0,108.0,2.0,601.0
SA,2022-10-22,329.0,370.0,49.0,3.0,370.0
NSW,2022-10-22,1150.0,1235.0,885.0,22.0,1235.0
ACT,2022-10-22,88.0,88.0,48.0,1.0,88.0
TAS,2022-10-22,102.0,104.0,13.0,1.0,104.0
NT,2022-10-23,36.0,42.0,8.0,0.0,42.0
NSW,2022-10-23,1486.0,1389.0,875.0,22.0,1389.0
AUS,2022-10-23,4104.0,4409.0,,,
ACT,2022-10-23,63.0,86.0,47.0,1.0,86.0
QLD,2022-10-23,454.0,597.0,107.0,2.0,597.0
WA,2022-10-23,678.0,756.0,179.0,6.0,756.0
SA,2022-10-23,372.0,376.0,48.0,3.0,376.0
TAS,2022-10-23,94.0,106.0,13.0,1.0,106.0
VIC,2022-10-23,921.0,1057.0,150.0,7.0,1057.0
AUS,2022-10-24,5218.0,4420.0,,,
VIC,2022-10-24,1497.0,1116.0,156.0,6.0,1116.0
WA,2022-10-24,987.0,786.0,176.0,7.0,786.0
SA,2022-10-24,446.0,388.0,47.0,3.0,388.0
NT,2022-10-24,56.0,42.0,7.0,0.0,42.0
TAS,2022-10-24,129.0,109.0,14.0,1.0,109.0
NSW,2022-10-24,1333.0,1290.0,864.0,23.0,1290.0
QLD,2022-10-24,649.0,597.0,104.0,2.0,597.0
ACT,2022-10-24,121.0,92.0,46.0,1.0,92.0
ACT,2022-10-25,121.0,97.0,46.0,1.0,97.0
SA,2022-10-25,354.0,381.0,46.0,2.0,381.0
AUS,2022-10-25,5521.0,4519.0,,,
TAS,2022-10-25,162.0,115.0,15.0,1.0,115.0
NT,2022-10-25,38.0,42.0,6.0,0.0,42.0
NSW,2022-10-25,1691.0,1321.0,854.0,23.0,1321.0
WA,2022-10-25,957.0,805.0,169.0,7.0,805.0
VIC,2022-10-25,1549.0,1165.0,161.0,6.0,1165.0
QLD,2022-10-25,649.0,594.0,104.0,2.0,594.0
SA,2022-10-26,525.0,391.0,45.0,3.0,391.0
WA,2022-10-26,1013.0,826.0,162.0,8.0,826.0
ACT,2022-10-26,136.0,101.0,45.0,1.0,101.0
NSW,2022-10-26,1619.0,1416.0,844.0,23.0,1416.0
VIC,2022-10-26,1474.0,1220.0,166.0,6.0,1220.0
AUS,2022-10-26,5573.0,4689.0,,,
TAS,2022-10-26,144.0,120.0,16.0,1.0,120.0
NT,2022-10-26,40.0,40.0,6.0,0.0,40.0
QLD,2022-10-26,622.0,576.0,104.0,2.0,576.0
VIC,2022-10-27,1363.0,1260.0,174.0,6.0,1260.0
SA,2022-10-27,472.0,406.0,43.0,3.0,406.0
AUS,2022-10-27,5279.0,4782.0,,,
NSW,2022-10-27,1688.0,1441.0,836.0,24.0,1441.0
QLD,2022-10-27,608.0,566.0,106.0,2.0,566.0
WA,2022-10-27,831.0,835.0,153.0,8.0,835.0
ACT,2022-10-27,106.0,104.0,44.0,1.0,104.0
NT,2022-10-27,52.0,41.0,6.0,0.0,41.0
TAS,2022-10-27,159.0,129.0,18.0,1.0,129.0
WA,2022-10-28,825.0,848.0,151.0,8.0,848.0
NT,2022-10-28,27.0,40.0,6.0,0.0,40.0
VIC,2022-10-28,1345.0,1299.0,183.0,6.0,1299.0
NSW,2022-10-28,1438.0,1486.0,831.0,24.0,1486.0
AUS,2022-10-28,4864.0,4891.0,,,
SA,2022-10-28,428.0,418.0,42.0,3.0,418.0
ACT,2022-10-28,140.0,111.0,43.0,1.0,111.0
QLD,2022-10-28,532.0,557.0,108.0,2.0,557.0
TAS,2022-10-28,129.0,131.0,18.0,1.0,131.0
WA,2022-10-29,737.0,861.0,146.0,7.0,861.0
ACT,2022-10-29,92.0,111.0,42.0,1.0,111.0
VIC,2022-10-29,1172.0,1332.0,191.0,6.0,1332.0
SA,2022-10-29,423.0,431.0,40.0,3.0,431.0
QLD,2022-10-29,352.0,552.0,110.0,2.0,552.0
NSW,2022-10-29,1362.0,1517.0,829.0,25.0,1517.0
NT,2022-10-29,23.0,39.0,7.0,0.0,39.0
TAS,2022-10-29,125.0,135.0,19.0,1.0,135.0
AUS,2022-10-29,4286.0,4978.0,,,
WA,2022-10-30,704.0,865.0,143.0,7.0,865.0
ACT,2022-10-30,98.0,116.0,41.0,1.0,116.0
QLD,2022-10-30,414.0,547.0,108.0,1.0,547.0
TAS,2022-10-30,124.0,139.0,19.0,1.0,139.0
NSW,2022-10-30,1187.0,1474.0,828.0,25.0,1474.0
VIC,2022-10-30,1134.0,1362.0,198.0,6.0,1362.0
AUS,2022-10-30,4155.0,4985.0,,,
SA,2022-10-30,473.0,446.0,40.0,3.0,446.0
NT,2022-10-30,21.0,37.0,7.0,0.0,37.0
TAS,2022-10-31,208.0,150.0,19.0,1.0,150.0
WA,2022-10-31,1017.0,869.0,138.0,6.0,869.0
AUS,2022-10-31,5814.0,5070.0,,,
QLD,2022-10-31,641.0,545.0,109.0,1.0,545.0
SA,2022-10-31,570.0,464.0,41.0,3.0,464.0
ACT,2022-10-31,106.0,114.0,40.0,1.0,114.0
NT,2022-10-31,47.0,35.0,8.0,0.0,35.0
NSW,2022-10-31,1572.0,1508.0,829.0,25.0,1508.0
VIC,2022-10-31,1653.0,1384.0,203.0,7.0,1384.0
SA,2022-11-01,497.0,484.0,41.0,4.0,484.0
NSW,2022-11-01,2362.0,1604.0,829.0,24.0,1604.0
AUS,2022-11-01,7126.0,5300.0,,,
WA,2022-11-01,1462.0,941.0,138.0,6.0,941.0
TAS,2022-11-01,242.0,162.0,18.0,1.0,162.0
ACT,2022-11-01,121.0,114.0,38.0,1.0,114.0
QLD,2022-11-01,721.0,556.0,109.0,1.0,556.0
NT,2022-11-01,38.0,35.0,9.0,0.0,35.0
VIC,2022-11-01,1683.0,1403.0,210.0,7.0,1403.0
SA,2022-11-02,686.0,507.0,43.0,5.0,507.0
AUS,2022-11-02,7047.0,5510.0,,,
WA,2022-11-02,1064.0,949.0,138.0,5.0,949.0
VIC,2022-11-02,1866.0,1459.0,220.0,7.0,1459.0
ACT,2022-11-02,161.0,118.0,36.0,1.0,118.0
TAS,2022-11-02,223.0,173.0,17.0,0.0,173.0
NSW,2022-11-02,2341.0,1707.0,827.0,24.0,1707.0
NT,2022-11-02,47.0,36.0,10.0,0.0,36.0
QLD,2022-11-02,659.0,561.0,108.0,2.0,561.0
TAS,2022-11-03,255.0,187.0,16.0,0.0,187.0
VIC,2022-11-03,2084.0,1562.0,230.0,8.0,1562.0
WA,2022-11-03,1107.0,988.0,138.0,5.0,988.0
NSW,2022-11-03,2200.0,1780.0,826.0,23.0,1780.0
ACT,2022-11-03,191.0,130.0,36.0,1.0,130.0
SA,2022-11-03,717.0,542.0,46.0,5.0,542.0
AUS,2022-11-03,7251.0,5792.0,,,
NT,2022-11-03,37.0,34.0,11.0,0.0,34.0
QLD,2022-11-03,660.0,568.0,107.0,2.0,568.0
VIC,2022-11-04,1889.0,1640.0,234.0,8.0,1640.0
SA,2022-11-04,736.0,586.0,47.0,6.0,586.0
NT,2022-11-04,39.0,36.0,11.0,0.0,36.0
NSW,2022-11-04,2375.0,1914.0,827.0,22.0,1914.0
AUS,2022-11-04,7078.0,6108.0,,,
ACT,2022-11-04,129.0,128.0,35.0,1.0,128.0
WA,2022-11-04,1044.0,1019.0,141.0,4.0,1019.0
TAS,2022-11-04,243.0,203.0,15.0,0.0,203.0
QLD,2022-11-04,623.0,581.0,105.0,2.0,581.0
TAS,2022-11-05,193.0,213.0,14.0,0.0,213.0
QLD,2022-11-05,540.0,608.0,104.0,3.0,608.0
AUS,2022-11-05,6365.0,6405.0,,,
ACT,2022-11-05,128.0,133.0,35.0,1.0,133.0
VIC,2022-11-05,1704.0,1716.0,240.0,8.0,1716.0
NSW,2022-11-05,2144.0,2026.0,832.0,21.0,2026.0
SA,2022-11-05,768.0,635.0,50.0,6.0,635.0
WA,2022-11-05,844.0,1035.0,145.0,5.0,1035.0
NT,2022-11-05,44.0,39.0,12.0,0.0,39.0
SA,2022-11-06,866.0,691.0,54.0,7.0,691.0
TAS,2022-11-06,224.0,227.0,14.0,0.0,227.0
WA,2022-11-06,887.0,1061.0,149.0,5.0,1061.0
NT,2022-11-06,51.0,43.0,12.0,0.0,43.0
QLD,2022-11-06,648.0,642.0,115.0,3.0,642.0
AUS,2022-11-06,6528.0,6744.0,,,
ACT,2022-11-06,115.0,136.0,35.0,1.0,136.0
NSW,2022-11-06,1869.0,2123.0,840.0,20.0,2123.0
VIC,2022-11-06,1868.0,1821.0,248.0,9.0,1821.0
TAS,2022-11-07,315.0,242.0,13.0,1.0,242.0
WA,2022-11-07,1146.0,1079.0,155.0,5.0,1079.0
AUS,2022-11-07,9085.0,7211.0,,,
SA,2022-11-07,1000.0,753.0,57.0,7.0,753.0
NSW,2022-11-07,2652.0,2278.0,852.0,20.0,2278.0
ACT,2022-11-07,223.0,153.0,35.0,1.0,153.0
VIC,2022-11-07,2704.0,1971.0,256.0,10.0,1971.0
QLD,2022-11-07,985.0,691.0,126.0,4.0,691.0
NT,2022-11-07,60.0,45.0,13.0,0.0,45.0
VIC,2022-11-08,3373.0,2213.0,266.0,11.0,2213.0
NT,2022-11-08,60.0,48.0,13.0,0.0,48.0
NSW,2022-11-08,3705.0,2469.0,867.0,21.0,2469.0
ACT,2022-11-08,191.0,163.0,37.0,1.0,163.0
SA,2022-11-08,961.0,819.0,59.0,7.0,819.0
QLD,2022-11-08,1188.0,758.0,140.0,5.0,758.0
WA,2022-11-08,1426.0,1074.0,159.0,5.0,1074.0
AUS,2022-11-08,11307.0,7809.0,,,
TAS,2022-11-08,403.0,265.0,13.0,1.0,265.0
ACT,2022-11-09,191.0,167.0,37.0,1.0,167.0
QLD,2022-11-09,1073.0,817.0,154.0,5.0,817.0
WA,2022-11-09,1507.0,1137.0,163.0,5.0,1137.0
NSW,2022-11-09,3811.0,2679.0,892.0,23.0,2679.0
TAS,2022-11-09,404.0,291.0,13.0,1.0,291.0
NT,2022-11-09,58.0,50.0,13.0,0.0,50.0
AUS,2022-11-09,11388.0,8429.0,,,
SA,2022-11-09,1301.0,907.0,63.0,7.0,907.0
VIC,2022-11-09,3043.0,2381.0,270.0,11.0,2381.0
AUS,2022-11-10,10656.0,8915.0,,,
QLD,2022-11-10,1579.0,948.0,168.0,5.0,948.0
TAS,2022-11-10,344.0,304.0,14.0,1.0,304.0
SA,2022-11-10,1204.0,977.0,69.0,7.0,977.0
NSW,2022-11-10,3284.0,2834.0,916.0,25.0,2834.0
WA,2022-11-10,1203.0,1151.0,168.0,5.0,1151.0
NT,2022-11-10,57.0,53.0,13.0,0.0,53.0
VIC,2022-11-10,2760.0,2477.0,273.0,11.0,2477.0
ACT,2022-11-10,225.0,172.0,39.0,1.0,172.0
ACT,2022-11-11,174.0,178.0,42.0,1.0,178.0
VIC,2022-11-11,2975.0,2632.0,285.0,11.0,2632.0
SA,2022-11-11,1170.0,1039.0,75.0,7.0,1039.0
NSW,2022-11-11,3529.0,2999.0,942.0,27.0,2999.0
WA,2022-11-11,1130.0,1163.0,172.0,5.0,1163.0
NT,2022-11-11,35.0,52.0,13.0,0.0,52.0
AUS,2022-11-11,10769.0,9443.0,,,
TAS,2022-11-11,330.0,316.0,17.0,1.0,316.0
QLD,2022-11-11,1426.0,1063.0,182.0,5.0,1063.0
VIC,2022-11-12,2353.0,2725.0,298.0,11.0,2725.0
TAS,2022-11-12,298.0,331.0,20.0,1.0,331.0
NT,2022-11-12,22.0,49.0,14.0,0.0,49.0
SA,2022-11-12,1009.0,1073.0,81.0,7.0,1073.0
ACT,2022-11-12,212.0,190.0,44.0,0.0,190.0
AUS,2022-11-12,9296.0,9861.0,,,
QLD,2022-11-12,974.0,1125.0,196.0,5.0,1125.0
WA,2022-11-12,1006.0,1186.0,174.0,5.0,1186.0
NSW,2022-11-12,3422.0,3182.0,970.0,27.0,3182.0
AUS,2022-11-13,8995.0,10214.0,,,
VIC,2022-11-13,2443.0,2807.0,307.0,10.0,2807.0
ACT,2022-11-13,145.0,194.0,46.0,0.0,194.0
TAS,2022-11-13,231.0,332.0,23.0,1.0,332.0
WA,2022-11-13,975.0,1199.0,176.0,4.0,1199.0
NSW,2022-11-13,3013.0,3345.0,996.0,28.0,3345.0
NT,2022-11-13,38.0,47.0,14.0,0.0,47.0
SA,2022-11-13,1100.0,1106.0,87.0,8.0,1106.0
QLD,2022-11-13,1050.0,1182.0,209.0,5.0,1182.0
AUS,2022-11-14,11669.0,10583.0,,,
NT,2022-11-14,47.0,45.0,14.0,0.0,45.0
NSW,2022-11-14,3740.0,3501.0,1022.0,28.0,3501.0
WA,2022-11-14,1385.0,1233.0,178.0,4.0,1233.0
SA,2022-11-14,1163.0,1130.0,94.0,8.0,1130.0
QLD,2022-11-14,1628.0,1274.0,217.0,5.0,1274.0
TAS,2022-11-14,343.0,336.0,26.0,1.0,336.0
VIC,2022-11-14,3183.0,2876.0,317.0,9.0,2876.0
ACT,2022-11-14,180.0,188.0,47.0,0.0,188.0
ACT,2022-11-15,229.0,194.0,48.0,0.0,194.0
SA,2022-11-15,1214.0,1166.0,100.0,7.0,1166.0
TAS,2022-11-15,343.0,328.0,29.0,1.0,328.0
NT,2022-11-15,45.0,43.0,15.0,0.0,43.0
QLD,2022-11-15,1508.0,1320.0,223.0,4.0,1320.0
AUS,2022-11-15,12817.0,10799.0,,,
WA,2022-11-15,1633.0,1263.0,178.0,3.0,1263.0
NSW,2022-11-15,4393.0,3599.0,1053.0,28.0,3599.0
VIC,2022-11-15,3452.0,2887.0,327.0,8.0,2887.0
NT,2022-11-16,54.0,43.0,15.0,0.0,43.0
ACT,2022-11-16,237.0,200.0,51.0,0.0,200.0
NSW,2022-11-16,5424.0,3829.0,1078.0,27.0,3829.0
QLD,2022-11-16,1419.0,1369.0,229.0,4.0,1369.0
TAS,2022-11-16,385.0,325.0,32.0,1.0,325.0
SA,2022-11-16,1320.0,1169.0,105.0,7.0,1169.0
WA,2022-11-16,1549.0,1269.0,179.0,3.0,1269.0
AUS,2022-11-16,13625.0,11118.0,,,
VIC,2022-11-16,3237.0,2915.0,339.0,8.0,2915.0
NSW,2022-11-17,4367.0,3984.0,1103.0,28.0,3984.0
TAS,2022-11-17,279.0,316.0,34.0,1.0,316.0
SA,2022-11-17,1374.0,1193.0,110.0,8.0,1193.0
NT,2022-11-17,45.0,41.0,15.0,0.0,41.0
AUS,2022-11-17,12105.0,11325.0,,,
WA,2022-11-17,1418.0,1299.0,180.0,3.0,1299.0
ACT,2022-11-17,181.0,194.0,51.0,0.0,194.0
QLD,2022-11-17,1230.0,1319.0,232.0,5.0,1319.0
VIC,2022-11-17,3211.0,2979.0,351.0,9.0,2979.0
ACT,2022-11-18,195.0,197.0,49.0,0.0,197.0
AUS,2022-11-18,10841.0,11335.0,,,
QLD,2022-11-18,1222.0,1290.0,235.0,5.0,1290.0
WA,2022-11-18,1259.0,1318.0,179.0,3.0,1318.0
NSW,2022-11-18,4100.0,4066.0,1124.0,29.0,4066.0
NT,2022-11-18,34.0,41.0,14.0,0.0,41.0
SA,2022-11-18,1083.0,1180.0,114.0,8.0,1180.0
VIC,2022-11-18,2628.0,2930.0,356.0,10.0,2930.0
TAS,2022-11-18,320.0,314.0,35.0,1.0,314.0
VIC,2022-11-19,2397.0,2936.0,363.0,11.0,2936.0
AUS,2022-11-19,9217.0,11324.0,,,
WA,2022-11-19,1159.0,1340.0,181.0,3.0,1340.0
SA,2022-11-19,1117.0,1196.0,121.0,7.0,1196.0
ACT,2022-11-19,182.0,193.0,,,193.0
NT,2022-11-19,30.0,42.0,13.0,0.0,42.0
QLD,2022-11-19,976.0,1290.0,238.0,5.0,1290.0
NSW,2022-11-19,3052.0,4013.0,1142.0,32.0,4013.0
TAS,2022-11-19,304.0,315.0,36.0,1.0,315.0
TAS,2022-11-20,283.0,322.0,37.0,1.0,322.0
WA,2022-11-20,1119.0,1360.0,182.0,4.0,1360.0
QLD,2022-11-20,1037.0,1289.0,242.0,5.0,1289.0
SA,2022-11-20,1141.0,1202.0,126.0,6.0,1202.0
NT,2022-11-20,23.0,40.0,11.0,0.0,40.0
VIC,2022-11-20,2559.0,2952.0,370.0,11.0,2952.0
AUS,2022-11-20,10132.0,11487.0,,,
ACT,2022-11-20,153.0,194.0,,,194.0
NSW,2022-11-20,3817.0,4128.0,1168.0,35.0,4128.0
VIC,2022-11-21,3794.0,3040.0,379.0,12.0,3040.0
ACT,2022-11-21,273.0,207.0,,,207.0
NT,2022-11-21,59.0,41.0,10.0,0.0,41.0
WA,2022-11-21,1712.0,1407.0,183.0,5.0,1407.0
SA,2022-11-21,1302.0,1222.0,131.0,6.0,1222.0
QLD,2022-11-21,1488.0,1269.0,254.0,6.0,1269.0
TAS,2022-11-21,403.0,331.0,37.0,1.0,331.0
AUS,2022-11-21,13355.0,11727.0,,,
NSW,2022-11-21,4324.0,4211.0,1195.0,39.0,4211.0
NT,2022-11-22,65.0,44.0,8.0,0.0,44.0
VIC,2022-11-22,3861.0,3098.0,397.0,14.0,3098.0
NSW,2022-11-22,4879.0,4280.0,1214.0,41.0,4280.0
ACT,2022-11-22,330.0,222.0,,,222.0
TAS,2022-11-22,483.0,351.0,39.0,2.0,351.0
QLD,2022-11-22,1563.0,1276.0,264.0,7.0,1276.0
WA,2022-11-22,1880.0,1442.0,187.0,6.0,1442.0
AUS,2022-11-22,14393.0,11953.0,,,
SA,2022-11-22,1332.0,1238.0,134.0,6.0,1238.0
NT,2022-11-23,63.0,46.0,8.0,0.0,46.0
SA,2022-11-23,1575.0,1275.0,137.0,6.0,1275.0
ACT,2022-11-23,326.0,234.0,,,234.0
VIC,2022-11-23,3815.0,3181.0,413.0,15.0,3181.0
NSW,2022-11-23,6102.0,4377.0,1235.0,42.0,4377.0
WA,2022-11-23,1721.0,1467.0,191.0,7.0,1467.0
AUS,2022-11-23,15429.0,12210.0,,,
TAS,2022-11-23,421.0,356.0,42.0,2.0,356.0
QLD,2022-11-23,1406.0,1275.0,274.0,7.0,1275.0
WA,2022-11-24,1693.0,1506.0,193.0,8.0,1506.0
QLD,2022-11-24,1357.0,1293.0,284.0,8.0,1293.0
TAS,2022-11-24,498.0,387.0,47.0,2.0,387.0
NSW,2022-11-24,5274.0,4507.0,1259.0,41.0,4507.0
SA,2022-11-24,1427.0,1282.0,140.0,6.0,1282.0
ACT,2022-11-24,297.0,251.0,,,251.0
AUS,2022-11-24,14513.0,12554.0,,,
NT,2022-11-24,57.0,47.0,9.0,0.0,47.0
VIC,2022-11-24,3910.0,3281.0,431.0,15.0,3281.0
QLD,2022-11-25,1290.0,1302.0,294.0,9.0,1302.0
VIC,2022-11-25,3692.0,3433.0,450.0,16.0,3433.0
TAS,2022-11-25,437.0,404.0,50.0,2.0,404.0
NT,2022-11-25,280.0,82.0,10.0,0.0,82.0
NSW,2022-11-25,4987.0,4634.0,1287.0,40.0,4634.0
AUS,2022-11-25,13786.0,12975.0,,,
SA,2022-11-25,1393.0,1327.0,142.0,7.0,1327.0
WA,2022-11-25,1448.0,1533.0,194.0,9.0,1533.0
ACT,2022-11-25,259.0,260.0,37.0,1.0,260.0
NSW,2022-11-26,4674.0,4865.0,1317.0,39.0,4865.0
VIC,2022-11-26,3419.0,3579.0,465.0,18.0,3579.0
SA,2022-11-26,1114.0,1326.0,142.0,7.0,1326.0
QLD,2022-11-26,1102.0,1320.0,306.0,9.0,1320.0
TAS,2022-11-26,419.0,421.0,54.0,2.0,421.0
ACT,2022-11-26,238.0,268.0,38.0,1.0,268.0
AUS,2022-11-26,12405.0,13430.0,,,
NT,2022-11-26,44.0,84.0,11.0,0.0,84.0
WA,2022-11-26,1395.0,1567.0,197.0,9.0,1567.0
TAS,2022-11-27,459.0,446.0,58.0,2.0,446.0
NSW,2022-11-27,3632.0,4839.0,1346.0,37.0,4839.0
QLD,2022-11-27,1182.0,1341.0,311.0,9.0,1341.0
NT,2022-11-27,51.0,88.0,13.0,0.0,88.0
WA,2022-11-27,1274.0,1589.0,199.0,9.0,1589.0
VIC,2022-11-27,3143.0,3662.0,485.0,20.0,3662.0
AUS,2022-11-27,11250.0,13590.0,,,
SA,2022-11-27,1282.0,1346.0,143.0,8.0,1346.0
ACT,2022-11-27,227.0,279.0,38.0,1.0,279.0
AUS,2022-11-28,15512.0,13898.0,,,
TAS,2022-11-28,637.0,479.0,62.0,2.0,479.0
NT,2022-11-28,78.0,91.0,16.0,0.0,91.0
WA,2022-11-28,1905.0,1617.0,200.0,9.0,1617.0
QLD,2022-11-28,1805.0,1386.0,309.0,8.0,1386.0
ACT,2022-11-28,355.0,290.0,39.0,1.0,290.0
NSW,2022-11-28,5090.0,4948.0,1373.0,35.0,4948.0
VIC,2022-11-28,4134.0,3711.0,504.0,21.0,3711.0
SA,2022-11-28,1508.0,1376.0,142.0,8.0,1376.0
WA,2022-11-29,1953.0,1627.0,198.0,9.0,1627.0
NSW,2022-11-29,6683.0,5206.0,1399.0,35.0,5206.0
VIC,2022-11-29,4378.0,3784.0,516.0,21.0,3784.0
TAS,2022-11-29,725.0,514.0,66.0,2.0,514.0
ACT,2022-11-29,397.0,300.0,39.0,1.0,300.0
AUS,2022-11-29,17527.0,14346.0,,,
NT,2022-11-29,90.0,95.0,18.0,1.0,95.0
SA,2022-11-29,1354.0,1379.0,142.0,9.0,1379.0
QLD,2022-11-29,1947.0,1441.0,310.0,8.0,1441.0
NSW,2022-11-30,6670.0,5287.0,1427.0,35.0,5287.0
TAS,2022-11-30,685.0,551.0,69.0,2.0,551.0
SA,2022-11-30,1531.0,1373.0,142.0,9.0,1373.0
ACT,2022-11-30,400.0,310.0,39.0,1.0,310.0
NT,2022-11-30,116.0,102.0,20.0,1.0,102.0
VIC,2022-11-30,4276.0,3850.0,533.0,21.0,3850.0
WA,2022-11-30,2029.0,1671.0,194.0,8.0,1671.0
AUS,2022-11-30,17539.0,14647.0,,,
QLD,2022-11-30,1832.0,1502.0,311.0,8.0,1502.0
TAS,2022-12-01,597.0,566.0,69.0,2.0,566.0
SA,2022-12-01,1484.0,1381.0,141.0,9.0,1381.0
VIC,2022-12-01,3837.0,3840.0,554.0,23.0,3840.0
WA,2022-12-01,1758.0,1680.0,193.0,7.0,1680.0
QLD,2022-12-01,1627.0,1541.0,319.0,7.0,1541.0
AUS,2022-12-01,15836.0,14836.0,,,
NT,2022-12-01,90.0,107.0,22.0,1.0,107.0
ACT,2022-12-01,363.0,320.0,38.0,1.0,320.0
NSW,2022-12-01,6080.0,5402.0,1450.0,36.0,5402.0
WA,2022-12-02,1517.0,1690.0,194.0,6.0,1690.0
AUS,2022-12-02,14944.0,15002.0,,,
TAS,2022-12-02,512.0,576.0,70.0,2.0,576.0
NT,2022-12-02,99.0,81.0,23.0,1.0,81.0
VIC,2022-12-02,4204.0,3913.0,568.0,23.0,3913.0
